Time sec,Extension in,Strain 1 %,Load lbf,Tensile stress ksi,Cycle Count ,Total Cycle Count ,Repetitions Count ,Segment ID ,Marked Data ,PIP Count ,Tensile extension in,Tensile strain %,Displacement (Strain 1) in,True strain %,Corrected Position in,Tenacity gf/tex,True stress psi
230.604,0.0384322,0.08390494,1626.891,929.6517,0,0,0,3204,0,0,0.000839049,0.08390494,0.000839049,0.08386976,0.0384322,7379.452,930431.8
230.654,0.03844064,0.08390996,1627.198,929.8273,0,0,0,3204,0,0,0.0008391,0.08390996,0.0008391,0.08387477,0.03844064,7380.846,930607.5
230.704,0.03845118,0.08393498,1627.535,930.0199,0,0,0,3204,0,0,0.00083935,0.08393499,0.00083935,0.08389978,0.03845118,7382.375,930800.5
230.754,0.03845962,0.08394289,1627.912,930.2355,0,0,0,3204,0,0,0.000839429,0.08394289,0.000839429,0.08390768,0.03845962,7384.085,931016.3
230.804,0.03846805,0.0839978,1628.171,930.3832,0,0,0,3204,0,0,0.000839978,0.0839978,0.000839978,0.08396254,0.03846805,7385.258,931164.7
230.854,0.03847649,0.08407679,1628.455,930.5455,0,0,0,3204,0,0,0.000840768,0.08407679,0.000840768,0.08404146,0.03847649,7386.547,931327.9
230.904,0.03848493,0.08404229,1628.788,930.7362,0,0,0,3204,0,0,0.000840423,0.08404229,0.000840423,0.08400699,0.03848493,7388.06,931518.4
230.954,0.03849336,0.0840305,1628.994,930.8536,0,0,0,3204,0,0,0.000840305,0.0840305,0.000840305,0.08399521,0.03849336,7388.992,931635.8
231.004,0.03849969,0.08405039,1629.225,930.9855,0,0,0,3204,0,0,0.000840504,0.08405039,0.000840504,0.0840151,0.03849969,7390.04,931768
231.054,0.03850813,0.08405895,1629.499,931.1421,0,0,0,3204,0,0,0.00084059,0.08405895,0.00084059,0.08402364,0.03850813,7391.282,931924.8
231.104,0.03851446,0.08407769,1629.695,931.2545,0,0,0,3204,0,0,0.000840777,0.08407769,0.000840777,0.08404236,0.03851446,7392.174,932037.4
231.154,0.03852289,0.08411166,1629.824,931.3282,0,0,0,3204,0,0,0.000841117,0.08411166,0.000841117,0.08407631,0.03852289,7392.76,932111.6
231.204,0.03853133,0.08408564,1630.117,931.4955,0,0,0,3204,0,0,0.000840856,0.08408564,0.000840856,0.08405031,0.03853133,7394.088,932278.8
231.254,0.03853976,0.08416481,1630.428,931.673,0,0,0,3204,0,0,0.000841648,0.08416481,0.000841648,0.08412941,0.03853976,7395.497,932457.1
231.304,0.03855031,0.08413949,1630.809,931.8911,0,0,0,3204,0,0,0.000841395,0.08413949,0.000841395,0.08410411,0.03855031,7397.228,932675.2
231.354,0.03855875,0.08416702,1631.066,932.038,0,0,0,3204,0,0,0.00084167,0.08416702,0.00084167,0.08413162,0.03855875,7398.394,932822.4
231.404,0.03856719,0.08417364,1631.375,932.2145,0,0,0,3204,0,0,0.000841736,0.08417364,0.000841736,0.08413824,0.03856719,7399.795,932999.2
231.454,0.03857562,0.08425085,1631.65,932.3715,0,0,0,3204,0,0,0.000842509,0.08425085,0.000842509,0.08421538,0.03857562,7401.041,933157
231.504,0.03858406,0.08420657,1631.916,932.5233,0,0,0,3204,0,0,0.000842066,0.08420657,0.000842066,0.08417114,0.03858406,7402.246,933308.5
231.554,0.03859038,0.08419966,1632.159,932.6624,0,0,0,3204,0,0,0.000841997,0.08419967,0.000841997,0.08416424,0.03859038,7403.35,933447.6
231.604,0.03859882,0.08425198,1632.378,932.7874,0,0,0,3204,0,0,0.00084252,0.08425198,0.00084252,0.08421651,0.03859882,7404.343,933573.3
231.654,0.03860726,0.08434406,1632.577,932.9012,0,0,0,3204,0,0,0.000843441,0.08434407,0.000843441,0.08430852,0.03860726,7405.246,933688.1
231.704,0.0386157,0.08428212,1632.873,933.0705,0,0,0,3204,0,0,0.000842821,0.08428212,0.000842821,0.08424662,0.0386157,7406.589,933856.9
231.754,0.03862413,0.0842514,1633.214,933.2651,0,0,0,3204,0,0,0.000842514,0.0842514,0.000842514,0.08421593,0.03862413,7408.135,934051.4
231.804,0.03863257,0.08425259,1633.484,933.4196,0,0,0,3204,0,0,0.000842526,0.08425259,0.000842526,0.08421712,0.03863257,7409.361,934206
231.854,0.03864311,0.08429082,1633.797,933.5983,0,0,0,3204,0,0,0.000842908,0.08429082,0.000842908,0.08425532,0.03864311,7410.779,934385.2
231.904,0.03865155,0.0843286,1634.138,933.793,0,0,0,3204,0,0,0.000843286,0.0843286,0.000843286,0.08429306,0.03865155,7412.325,934580.5
231.954,0.03866209,0.08439445,1634.429,933.9593,0,0,0,3204,0,0,0.000843945,0.08439445,0.000843945,0.08435886,0.03866209,7413.645,934747.5
232.004,0.03866842,0.08434228,1634.71,934.1199,0,0,0,3204,0,0,0.000843423,0.08434228,0.000843423,0.08430673,0.03866842,7414.92,934907.8
232.054,0.03867686,0.08436137,1635.006,934.2892,0,0,0,3204,0,0,0.000843614,0.08436137,0.000843614,0.0843258,0.03867686,7416.264,935077.4
232.104,0.03868529,0.08433652,1635.199,934.3992,0,0,0,3204,0,0,0.000843365,0.08433652,0.000843365,0.08430098,0.03868529,7417.137,935187.2
232.154,0.03869162,0.08437003,1635.466,934.5519,0,0,0,3204,0,0,0.0008437,0.08437003,0.0008437,0.08433446,0.03869162,7418.349,935340.4
232.204,0.03870006,0.08442951,1635.715,934.694,0,0,0,3204,0,0,0.000844295,0.08442952,0.000844295,0.0843939,0.03870006,7419.477,935483.2
232.254,0.03870849,0.08436991,1635.949,934.8281,0,0,0,3204,0,0,0.000843699,0.08436991,0.000843699,0.08433434,0.03870849,7420.542,935616.9
232.304,0.03871693,0.08440523,1636.227,934.9866,0,0,0,3204,0,0,0.000844052,0.08440524,0.000844052,0.08436963,0.03871693,7421.8,935775.8
232.354,0.03872537,0.08447638,1636.604,935.2021,0,0,0,3204,0,0,0.000844764,0.08447638,0.000844764,0.08444072,0.03872537,7423.51,935992.1
232.404,0.03873592,0.08449357,1636.928,935.3873,0,0,0,3204,0,0,0.000844936,0.08449357,0.000844936,0.08445789,0.03873592,7424.98,936177.7
232.454,0.03874435,0.08456957,1637.172,935.5269,0,0,0,3204,0,0,0.000845696,0.08456957,0.000845696,0.08453382,0.03874435,7426.088,936318.1
232.504,0.03875279,0.08449784,1637.484,935.7053,0,0,0,3204,0,0,0.000844978,0.08449784,0.000844978,0.08446216,0.03875279,7427.504,936495.9
232.554,0.03876122,0.08451014,1637.814,935.8935,0,0,0,3204,0,0,0.000845101,0.08451014,0.000845101,0.08447445,0.03876122,7428.998,936684.4
232.604,0.03876755,0.08458356,1638.047,936.027,0,0,0,3204,0,0,0.000845836,0.08458357,0.000845836,0.08454781,0.03876755,7430.059,936818.8
232.654,0.03877599,0.08453561,1638.248,936.1417,0,0,0,3204,0,0,0.000845356,0.08453561,0.000845356,0.08449991,0.03877599,7430.969,936933.1
232.704,0.03878231,0.08448814,1638.534,936.3051,0,0,0,3204,0,0,0.000844881,0.08448814,0.000844881,0.08445247,0.03878231,7432.266,937096.2
232.754,0.03879075,0.08458116,1638.742,936.4239,0,0,0,3204,0,0,0.000845812,0.08458116,0.000845812,0.08454541,0.03879075,7433.208,937215.9
232.804,0.03879708,0.08454152,1638.864,936.494,0,0,0,3204,0,0,0.000845415,0.08454152,0.000845415,0.08450581,0.03879708,7433.765,937285.7
232.854,0.03880551,0.08464885,1639.162,936.6642,0,0,0,3204,0,0,0.000846489,0.08464885,0.000846489,0.08461304,0.03880551,7435.117,937457.1
232.904,0.03881395,0.08462467,1639.408,936.8043,0,0,0,3204,0,0,0.000846247,0.08462467,0.000846247,0.08458888,0.03881395,7436.229,937597.1
232.954,0.03882239,0.08466,1639.66,936.9485,0,0,0,3204,0,0,0.0008466,0.08466,0.0008466,0.08462418,0.03882239,7437.373,937741.7
233.004,0.03883082,0.08469606,1639.994,937.1395,0,0,0,3204,0,0,0.000846961,0.08469606,0.000846961,0.08466021,0.03883082,7438.889,937933.3
233.054,0.03884137,0.08462003,1640.364,937.3506,0,0,0,3204,0,0,0.0008462,0.08462003,0.0008462,0.08458425,0.03884137,7440.564,938143.8
233.104,0.03884981,0.08467544,1640.646,937.5117,0,0,0,3204,0,0,0.000846754,0.08467544,0.000846754,0.08463961,0.03884981,7441.843,938305.6
233.154,0.03886035,0.08475878,1640.959,937.691,0,0,0,3204,0,0,0.000847588,0.08475878,0.000847588,0.08472288,0.03886035,7443.267,938485.8
233.204,0.03886879,0.08473912,1641.251,937.8575,0,0,0,3204,0,0,0.000847391,0.08473913,0.000847391,0.08470324,0.03886879,7444.588,938652.2
233.254,0.03887722,0.08481114,1641.637,938.0781,0,0,0,3204,0,0,0.000848111,0.08481114,0.000848111,0.0847752,0.03887722,7446.339,938873.7
233.304,0.03888566,0.0847474,1641.888,938.2218,0,0,0,3204,0,0,0.000847474,0.0847474,0.000847474,0.08471152,0.03888566,7447.48,939016.9
233.354,0.0388941,0.08483347,1642.136,938.3633,0,0,0,3204,0,0,0.000848335,0.08483347,0.000848335,0.0847975,0.0388941,7448.604,939159.4
233.404,0.03890042,0.08486327,1642.365,938.4944,0,0,0,3204,0,0,0.000848633,0.08486327,0.000848633,0.08482728,0.03890042,7449.645,939290.9
233.454,0.03890886,0.08480539,1642.623,938.6418,0,0,0,3204,0,0,0.000848054,0.08480538,0.000848054,0.08476945,0.03890886,7450.814,939437.8
233.504,0.03891519,0.08479166,1642.827,938.7583,0,0,0,3204,0,0,0.000847917,0.08479166,0.000847917,0.08475574,0.03891519,7451.739,939554.3
233.554,0.03892362,0.08487625,1642.982,938.847,0,0,0,3204,0,0,0.000848763,0.08487625,0.000848763,0.08484026,0.03892362,7452.442,939643.8
233.604,0.03893206,0.08485924,1643.281,939.0176,0,0,0,3204,0,0,0.000848592,0.08485924,0.000848592,0.08482325,0.03893206,7453.797,939814.4
233.654,0.0389405,0.08487117,1643.563,939.1789,0,0,0,3204,0,0,0.000848712,0.08487117,0.000848712,0.08483517,0.0389405,7455.077,939976
233.704,0.03894893,0.08482505,1643.892,939.3671,0,0,0,3204,0,0,0.000848251,0.08482505,0.000848251,0.08478909,0.03894893,7456.571,940163.9
233.754,0.03895948,0.0848367,1644.241,939.5661,0,0,0,3204,0,0,0.000848367,0.0848367,0.000848367,0.08480073,0.03895948,7458.151,940363.2
233.804,0.03896792,0.08493523,1644.482,939.704,0,0,0,3204,0,0,0.000849352,0.08493523,0.000849352,0.08489918,0.03896792,7459.246,940502.1
233.854,0.03897635,0.0848742,1644.77,939.8685,0,0,0,3204,0,0,0.000848742,0.08487421,0.000848742,0.08483821,0.03897635,7460.552,940666.2
233.904,0.03898268,0.08487363,1645.071,940.0408,0,0,0,3204,0,0,0.000848736,0.08487363,0.000848736,0.08483764,0.03898268,7461.919,940838.7
233.954,0.03899112,0.08496396,1645.277,940.1583,0,0,0,3204,0,0,0.00084964,0.08496396,0.00084964,0.08492789,0.03899112,7462.852,940957.1
234.004,0.03899955,0.08493874,1645.497,940.2839,0,0,0,3204,0,0,0.000849387,0.08493874,0.000849387,0.08490269,0.03899955,7463.849,941082.6
234.054,0.03900588,0.08490955,1645.763,940.4363,0,0,0,3204,0,0,0.000849095,0.08490954,0.000849096,0.08487351,0.03900588,7465.058,941234.8
234.104,0.03901432,0.08496247,1645.987,940.5638,0,0,0,3204,0,0,0.000849625,0.08496247,0.000849625,0.0849264,0.03901432,7466.071,941363
234.154,0.03902275,0.08499987,1646.287,940.7354,0,0,0,3204,0,0,0.000849999,0.08499987,0.000849999,0.08496377,0.03902275,7467.432,941535
234.204,0.0390333,0.08500769,1646.636,940.9349,0,0,0,3204,0,0,0.000850077,0.08500769,0.000850077,0.08497157,0.0390333,7469.017,941734.8
234.254,0.03904173,0.08509301,1646.95,941.114,0,0,0,3204,0,0,0.00085093,0.08509301,0.00085093,0.08505682,0.03904173,7470.438,941914.8
234.304,0.03905228,0.08511413,1647.309,941.3196,0,0,0,3204,0,0,0.000851141,0.08511413,0.000851141,0.08507793,0.03905228,7472.07,942120.8
234.354,0.03906071,0.08510798,1647.603,941.4872,0,0,0,3204,0,0,0.00085108,0.08510798,0.00085108,0.08507178,0.03906071,7473.4,942288.5
234.404,0.03906915,0.08511284,1647.881,941.6462,0,0,0,3204,0,0,0.000851129,0.08511285,0.000851128,0.08507665,0.03906915,7474.663,942447.7
234.454,0.03907759,0.08512196,1648.1,941.7714,0,0,0,3204,0,0,0.00085122,0.08512196,0.00085122,0.08508576,0.03907759,7475.656,942573
234.504,0.03908391,0.08511079,1648.377,941.9294,0,0,0,3204,0,0,0.000851108,0.08511078,0.000851108,0.08507458,0.03908391,7476.911,942731.2
234.554,0.03909235,0.08511568,1648.609,942.0624,0,0,0,3204,0,0,0.000851157,0.08511569,0.000851157,0.08507949,0.03909235,7477.966,942864.3
234.604,0.03909868,0.08516409,1648.858,942.2048,0,0,0,3204,0,0,0.000851641,0.08516409,0.000851641,0.08512784,0.03909868,7479.096,943007.2
234.654,0.03910711,0.08513393,1649.123,942.3558,0,0,0,3204,0,0,0.000851339,0.08513393,0.000851339,0.08509771,0.03910711,7480.295,943158.1
234.704,0.03911555,0.08515663,1649.403,942.5162,0,0,0,3204,0,0,0.000851566,0.08515663,0.000851566,0.08512039,0.03911555,7481.568,943318.8
234.754,0.0391261,0.08514613,1649.684,942.6768,0,0,0,3204,0,0,0.000851461,0.08514613,0.000851461,0.0851099,0.0391261,7482.843,943479.4
234.804,0.03913454,0.08517577,1650.022,942.8699,0,0,0,3204,0,0,0.000851758,0.08517577,0.000851758,0.08513952,0.03913454,7484.376,943673.1
234.854,0.03914508,0.08521014,1650.36,943.0627,0,0,0,3204,0,0,0.000852101,0.08521014,0.000852101,0.08517385,0.03914508,7485.907,943866.3
234.904,0.03915352,0.08519218,1650.663,943.2361,0,0,0,3204,0,0,0.000851922,0.08519218,0.000851922,0.08515591,0.03915352,7487.283,944039.7
234.954,0.03915985,0.08520012,1650.925,943.3857,0,0,0,3204,0,0,0.000852001,0.08520012,0.000852001,0.08516384,0.03915985,7488.47,944189.5
235.004,0.03916828,0.08524612,1651.185,943.5342,0,0,0,3204,0,0,0.000852461,0.08524612,0.000852461,0.0852098,0.03916828,7489.649,944338.5
235.054,0.03917672,0.08527082,1651.478,943.7014,0,0,0,3204,0,0,0.000852708,0.08527082,0.000852708,0.08523449,0.03917672,7490.977,944506.1
235.104,0.03918305,0.08531806,1651.63,943.7885,0,0,0,3204,0,0,0.000853181,0.08531806,0.000853181,0.08528168,0.03918305,7491.668,944593.7
235.154,0.03918937,0.08528191,1651.873,943.9273,0,0,0,3204,0,0,0.000852819,0.08528191,0.000852819,0.08524557,0.03918937,7492.77,944732.3
235.204,0.03919781,0.08534241,1652.088,944.0504,0,0,0,3204,0,0,0.000853424,0.08534241,0.000853424,0.08530602,0.03919781,7493.747,944856.1
235.254,0.03920625,0.08537207,1652.339,944.1938,0,0,0,3204,0,0,0.000853721,0.08537207,0.000853721,0.08533564,0.03920625,7494.885,944999.9
235.304,0.03921468,0.08543034,1652.528,944.3018,0,0,0,3204,0,0,0.000854303,0.08543034,0.000854303,0.08539387,0.03921468,7495.742,945108.5
235.354,0.03922312,0.08545762,1652.864,944.4938,0,0,0,3204,0,0,0.000854576,0.08545762,0.000854576,0.08542113,0.03922312,7497.267,945301
235.404,0.03923156,0.08550097,1653.144,944.6539,0,0,0,3204,0,0,0.00085501,0.08550097,0.00085501,0.08546444,0.03923156,7498.538,945461.6
235.454,0.03923999,0.08541105,1653.503,944.8588,0,0,0,3204,0,0,0.000854111,0.08541106,0.000854111,0.0853746,0.03923999,7500.164,945665.8
235.504,0.03925053,0.08549602,1653.843,945.0529,0,0,0,3204,0,0,0.00085496,0.08549602,0.00085496,0.08545949,0.03925053,7501.704,945860.9
235.554,0.03925897,0.08540296,1654.169,945.2394,0,0,0,3204,0,0,0.00085403,0.08540296,0.00085403,0.08536651,0.03925897,7503.185,946046.7
235.604,0.03926952,0.08542607,1654.537,945.45,0,0,0,3204,0,0,0.000854261,0.08542607,0.000854261,0.0853896,0.03926952,7504.856,946257.6
235.654,0.03927795,0.08551515,1654.8,945.6001,0,0,0,3204,0,0,0.000855152,0.08551515,0.000855151,0.08547861,0.03927795,7506.048,946408.7
235.704,0.03928428,0.0854042,1655.066,945.7521,0,0,0,3204,0,0,0.000854042,0.0854042,0.000854042,0.08536775,0.03928428,7507.254,946559.8
235.754,0.03929272,0.08545478,1655.32,945.8973,0,0,0,3204,0,0,0.000854548,0.08545478,0.000854548,0.08541829,0.03929272,7508.407,946705.7
235.804,0.03930115,0.0854565,1655.605,946.0602,0,0,0,3204,0,0,0.000854565,0.08545651,0.000854565,0.08542001,0.03930115,7509.701,946868.7
235.854,0.03930748,0.08545727,1655.822,946.1837,0,0,0,3204,0,0,0.000854573,0.08545727,0.000854573,0.08542077,0.03930748,7510.681,946992.3
235.904,0.03931592,0.08549868,1656.069,946.3253,0,0,0,3204,0,0,0.000854987,0.08549868,0.000854987,0.08546216,0.03931592,7511.804,947134.4
235.954,0.03932225,0.08552687,1656.263,946.4362,0,0,0,3204,0,0,0.000855269,0.08552688,0.000855269,0.08549032,0.03932225,7512.685,947245.6
236.004,0.03933068,0.08557663,1656.526,946.5863,0,0,0,3204,0,0,0.000855766,0.08557663,0.000855766,0.08554003,0.03933068,7513.876,947396.3
236.054,0.03934123,0.08559216,1656.835,946.7628,0,0,0,3204,0,0,0.000855922,0.08559216,0.000855922,0.08555555,0.03934123,7515.277,947573.2
236.104,0.03934966,0.08557134,1657.103,946.9158,0,0,0,3204,0,0,0.000855713,0.08557134,0.000855713,0.08553475,0.03934966,7516.492,947726.1
236.154,0.0393581,0.08559874,1657.431,947.1033,0,0,0,3204,0,0,0.000855987,0.08559874,0.000855987,0.08556213,0.0393581,7517.98,947914
236.204,0.03936654,0.08566303,1657.778,947.3015,0,0,0,3204,0,0,0.00085663,0.08566304,0.00085663,0.08562636,0.03936654,7519.553,948112.9
236.254,0.03937497,0.08566947,1658.053,947.4591,0,0,0,3204,0,0,0.000856695,0.08566947,0.000856695,0.08563279,0.03937497,7520.805,948270.8
236.304,0.03938341,0.08569861,1658.26,947.577,0,0,0,3204,0,0,0.000856986,0.08569861,0.000856986,0.08566192,0.03938341,7521.74,948389
236.354,0.03938974,0.08568106,1658.579,947.7593,0,0,0,3204,0,0,0.000856811,0.08568107,0.000856811,0.08564438,0.03938974,7523.188,948571.4
236.404,0.03939817,0.08569951,1658.786,947.8776,0,0,0,3204,0,0,0.000856995,0.08569951,0.000856995,0.08566281,0.03939817,7524.126,948689.9
236.454,0.03940661,0.08573076,1659.064,948.0364,0,0,0,3204,0,0,0.000857308,0.08573076,0.000857308,0.08569403,0.03940661,7525.387,948849.2
236.504,0.03941505,0.08576727,1659.284,948.1624,0,0,0,3204,0,0,0.000857673,0.08576727,0.000857673,0.08573051,0.03941505,7526.388,948975.6
236.554,0.03942348,0.08573407,1659.616,948.3522,0,0,0,3204,0,0,0.000857341,0.08573408,0.000857341,0.08569734,0.03942348,7527.894,949165.2
236.604,0.03943192,0.08576284,1659.922,948.5266,0,0,0,3204,0,0,0.000857628,0.08576284,0.000857628,0.08572609,0.03943192,7529.278,949340.1
236.654,0.03944246,0.08575054,1660.235,948.7055,0,0,0,3204,0,0,0.000857505,0.08575054,0.000857505,0.0857138,0.03944246,7530.698,949519
236.704,0.0394509,0.08578042,1660.606,948.9178,0,0,0,3204,0,0,0.000857804,0.08578043,0.000857804,0.08574365,0.0394509,7532.384,949731.8
236.754,0.03946145,0.08578326,1660.962,949.1212,0,0,0,3204,0,0,0.000857833,0.08578326,0.000857833,0.08574648,0.03946145,7533.998,949935.4
236.804,0.03946988,0.08581673,1661.218,949.2674,0,0,0,3204,0,0,0.000858167,0.08581673,0.000858167,0.08577992,0.03946988,7535.159,950082
236.854,0.03947621,0.0858732,1661.497,949.4266,0,0,0,3204,0,0,0.000858732,0.0858732,0.000858732,0.08583635,0.03947621,7536.422,950241.9
236.904,0.03948465,0.08587445,1661.751,949.5721,0,0,0,3204,0,0,0.000858745,0.08587445,0.000858745,0.0858376,0.03948465,7537.578,950387.6
236.954,0.03949097,0.08587047,1661.971,949.6974,0,0,0,3204,0,0,0.000858705,0.08587047,0.000858705,0.08583362,0.03949097,7538.572,950513
237.004,0.03949941,0.08589946,1662.231,949.8466,0,0,0,3204,0,0,0.000858995,0.08589946,0.000858995,0.08586258,0.03949941,7539.756,950662.5
237.054,0.03950785,0.08591953,1662.462,949.9784,0,0,0,3204,0,0,0.000859195,0.08591953,0.000859195,0.08588264,0.03950785,7540.802,950794.6
237.104,0.03951628,0.08593786,1662.782,950.161,0,0,0,3204,0,0,0.000859379,0.08593786,0.000859379,0.08590095,0.03951628,7542.252,950977.6
237.154,0.03952472,0.08597561,1663.02,950.2969,0,0,0,3204,0,0,0.000859756,0.08597561,0.000859756,0.08593867,0.03952472,7543.331,951113.9
237.204,0.03953527,0.08596151,1663.4,950.5143,0,0,0,3204,0,0,0.000859615,0.08596151,0.000859615,0.08592458,0.03953527,7545.056,951331.4
237.254,0.0395437,0.08602317,1663.755,950.7171,0,0,0,3204,0,0,0.000860232,0.08602317,0.000860232,0.0859862,0.0395437,7546.666,951534.9
237.304,0.03955214,0.08606398,1664.018,950.8672,0,0,0,3204,0,0,0.00086064,0.08606399,0.00086064,0.08602697,0.03955214,7547.858,951685.6
237.354,0.03956058,0.0860895,1664.304,951.0309,0,0,0,3204,0,0,0.000860895,0.08608951,0.000860895,0.08605247,0.03956058,7549.157,951849.6
237.404,0.03956902,0.08609112,1664.589,951.1938,0,0,0,3204,0,0,0.000860911,0.08609112,0.000860911,0.08605408,0.03956902,7550.45,952012.7
237.454,0.03957534,0.08607805,1664.827,951.3297,0,0,0,3204,0,0,0.000860781,0.08607805,0.000860781,0.08604103,0.03957534,7551.529,952148.6
237.504,0.03958378,0.08601962,1665.047,951.4552,0,0,0,3204,0,0,0.000860196,0.08601962,0.000860196,0.08598265,0.03958378,7552.525,952273.6
237.554,0.0395901,0.08611339,1665.302,951.601,0,0,0,3204,0,0,0.000861134,0.08611339,0.000861134,0.08607634,0.0395901,7553.682,952420.5
237.604,0.03959854,0.08608803,1665.524,951.7281,0,0,0,3204,0,0,0.00086088,0.08608803,0.00086088,0.086051,0.03959854,7554.691,952547.5
237.654,0.03960487,0.08609988,1665.71,951.8342,0,0,0,3204,0,0,0.000860999,0.08609988,0.000860999,0.08606283,0.03960487,7555.534,952653.7
237.704,0.0396133,0.08612369,1665.922,951.9554,0,0,0,3204,0,0,0.000861237,0.08612369,0.000861237,0.08608662,0.0396133,7556.496,952775.3
237.754,0.03962174,0.08610679,1666.277,952.1583,0,0,0,3204,0,0,0.000861068,0.08610679,0.000861068,0.08606975,0.03962174,7558.106,952978.2
237.804,0.03963018,0.08617337,1666.592,952.3383,0,0,0,3204,0,0,0.000861734,0.08617337,0.000861734,0.08613626,0.03963018,7559.535,953159
237.854,0.03964072,0.08617206,1666.843,952.4819,0,0,0,3204,0,0,0.000861721,0.08617206,0.000861721,0.08613496,0.03964072,7560.675,953302.7
237.904,0.03964916,0.08614928,1667.191,952.6804,0,0,0,3204,0,0,0.000861493,0.08614928,0.000861493,0.08611219,0.03964916,7562.25,953501.1
237.954,0.0396576,0.08619634,1667.505,952.86,0,0,0,3204,0,0,0.000861963,0.08619633,0.000861963,0.0861592,0.0396576,7563.676,953681.3
238.004,0.03966603,0.08621329,1667.819,953.0397,0,0,0,3204,0,0,0.000862133,0.0862133,0.000862133,0.08617615,0.03966603,7565.102,953861.3
238.054,0.03967657,0.0862001,1668.196,953.2547,0,0,0,3204,0,0,0.000862001,0.0862001,0.000862001,0.08616297,0.03967657,7566.809,954076.4
238.104,0.03968501,0.08620731,1668.477,953.4153,0,0,0,3204,0,0,0.000862073,0.08620731,0.000862073,0.08617017,0.03968501,7568.084,954237.3
